id,created_at,text
1243316795710341120,2020-03-26 23:19:58,b'@InquilineKea @BLUNDERBUSSTED No'
1243308470574755840,2020-03-26 22:46:53,b'https://t.co/epX2Fu5cEc'
1243308155637043200,2020-03-26 22:45:38,b'@alexandria_jaye Thank you. I am ok'
1243290643167920129,2020-03-26 21:36:03,b'I seem to be talking my way out'
1243264479812636673,2020-03-26 19:52:05,b'@InquilineKea @BLUNDERBUSSTED @ewesoff @elonmusk @O2SupremeVermin @peterthiel @sama a little help plz https://t.co/ytZs7xPF6v'
1243264340150583297,2020-03-26 19:51:32,b'@InquilineKea @BLUNDERBUSSTED @ewesoff @elonmusk @O2SupremeVermin a little help plz'
1243264219883208705,2020-03-26 19:51:03,b'@InquilineKea @BLUNDERBUSSTED Attacked me with 6 cops and then my company was down and @ewesoff wrote an article'
1243264064043786240,2020-03-26 19:50:26,b'@InquilineKea @BLUNDERBUSSTED No they did this to me before it\xe2\x80\x99s a fucking travesty'
1243263925233336320,2020-03-26 19:49:53,b'@ResonantPyre When I get out I am going to have to camp or something'
1243263856681586688,2020-03-26 19:49:36,b'@ResonantPyre Fuck'
1243263833122144256,2020-03-26 19:49:31,b'@ResonantPyre This stupid thing is going to expose my parents'
1243263675710033921,2020-03-26 19:48:53,b'@ResonantPyre I am in a paddu wagon'
1243263606164160513,2020-03-26 19:48:37,b'Halifax'
1243263578473406464,2020-03-26 19:48:30,b'Queen Elizabeth 2'
1243263534269693953,2020-03-26 19:48:19,b'@BLUNDERBUSSTED Somebody called in an involuntary commitment.\n\n If I am afk that\xe2\x80\x99s why.\nQe2'
1243263215695540224,2020-03-26 19:47:03,"b'RT @TechGodArisen: @DanielleFong not sure about the heart, but I suspect the brain is. \n\nQuantum mechanics could explain the soul.'"
1243263177653137414,2020-03-26 19:46:54,b'I have been arrested and am being taken to a hospital. Great. https://t.co/iHBQrEuUUp'
1243252384253521920,2020-03-26 19:04:01,b'Still really annoyed about this https://t.co/Vyw0f6TkmJ'
1243252377391640576,2020-03-26 19:03:59,b'@z1y2x3 @e62896633 @AlyhaKhan @elonmusk Imagine if you can play go with emojis.'
1243252375973965830,2020-03-26 19:03:59,b'@nabutheraven Excellent!'
1243252374703046662,2020-03-26 19:03:59,b'@similaralterity \xf0\x9f\xa5\xb0'
1243252373323161602,2020-03-26 19:03:58,b'@O2SupremeVermin I am also part dragon'
1243252372199092224,2020-03-26 19:03:58,b'@O2SupremeVermin The lovable part'
1243252370974412808,2020-03-26 19:03:58,b'@O2SupremeVermin Part elf'
1243252369644826624,2020-03-26 19:03:58,b'@O2SupremeVermin I am elf'
1243252368646553602,2020-03-26 19:03:57,b'@quinnesq \xf0\x9f\x95\x8a'
1243252367291801605,2020-03-26 19:03:57,b'Your heart is a quantum computer'
1243252366150942720,2020-03-26 19:03:57,b'\xf0\x9f\xa6\x9aIDGAF \xf0\x9f\x90\xb2 CLAN!\xf0\x9f\xa6\xa8'
1243252364225712132,2020-03-26 19:03:56,"b'Excellent work, Federer\xe2\x80\x99s!\n\nI will match your donation, but it is going to the Congo. https://t.co/FOCbeWzUcM'"
1243252361885335554,2020-03-26 19:03:56,b'\xf0\x9f\xa4\xa3 Hey Joe \xf0\x9f\x98\x98 https://t.co/A23ozZCVJP'
1243252360354435073,2020-03-26 19:03:55,"b'Exactly! \n\nFinally, someone with some understanding of Semiotics! https://t.co/hkks6DmM6z'"
1243252358236319745,2020-03-26 19:03:55,b'Exodus! https://t.co/maWstbjJHR'
1243252356680241154,2020-03-26 19:03:55,b'\xf0\x9f\x87\xa8\xf0\x9f\x87\xa6 https://t.co/961SiQ6xKI'
1243252354859913216,2020-03-26 19:03:54,"b'Biden, why didn\xe2\x80\x99t you do anything about Coronavirus when I told you *either* https://t.co/tXUVmwNcW8'"
1243252353261854721,2020-03-26 19:03:54,b'It\xe2\x80\x99s not just people. God and the devil have made an alliance. https://t.co/tfiheE6Y0Z'
1243252351449907200,2020-03-26 19:03:53,"b'Harharhar, but Siriusly read this https://t.co/KQ201bxdmU https://t.co/BwkENRqe3Y'"
1243252350447431685,2020-03-26 19:03:53,b'@MeFromBefore I don\xe2\x80\x99t know what the fuck.\n\nMaybe Antarctica.'
1243252348820099075,2020-03-26 19:03:53,b'It\xe2\x80\x99s too many! https://t.co/Br693PNCbQ'
1243252347410812933,2020-03-26 19:03:52,b'\xf0\x9f\x98\x82 https://t.co/ULBusLHVP2'
1243252346030825473,2020-03-26 19:03:52,b'\xf0\x9f\x91\xa9\xf0\x9f\x8f\xbb\xe2\x80\x8d\xf0\x9f\x8c\xbe https://t.co/Qz90osSsUz'
1243252344978055168,2020-03-26 19:03:52,b'@idster I don\xe2\x80\x99t care though. It\xe2\x80\x99s the right thing to do. Credit is for suckers.'
1243252342352478214,2020-03-26 19:03:51,b'Part of my intel network @Uber @UberEng @conormyhrvold can you contact me I want to get this guy a promotion he tip\xe2\x80\xa6 https://t.co/TJW2jBKQ8d'
1243249981479424004,2020-03-26 18:54:28,b'tickled! https://t.co/woqUPAs70e'
1243249952173756416,2020-03-26 18:54:21,"b'RT @eigenrobot: ""chuffed"" is great i will die on this hill https://t.co/KvJXrxhNeZ'"
1243249828194369536,2020-03-26 18:53:52,b'@BLUNDERBUSSTED \xf0\x9f\xa5\xb0'
1243249744832598016,2020-03-26 18:53:32,"b'RT @DanielleFong: @verge still good luck,'"
1243249731486220298,2020-03-26 18:53:29,"b'@verge still good luck,'"
1243249660753580032,2020-03-26 18:53:12,b'\xf0\x9f\x98\xbb https://t.co/PgSxGNqyfe'
1243249606315687949,2020-03-26 18:52:59,"b'RT @cemerick: the jokes are cool, BUT\n\npeople are starting new hobbies (like making bread or podcasts or 3D modeling/printing or or or) bec\xe2\x80\xa6'"
1243249544306950144,2020-03-26 18:52:44,b'@ArtirKel @wildflowerearth @AlyhaKhan @AlyhaChan @VPedro2020 haha try this?\nhttps://t.co/nJtwEICM5U'
1243249079880220684,2020-03-26 18:50:53,b'https://t.co/arRgK1RKM2'
1243248154822283266,2020-03-26 18:47:13,"b""@ikshbn @AlyhaChan @realDonaldTrump @elonmusk haha i'm not a musk lol maaaaybe if @elonmusk can beat me but i doubt it"""
1243247180628013057,2020-03-26 18:43:20,b'RT @DanielleFong: @O2SupremeVermin @ewesoff https://t.co/VCVbPRj82E'
1243247150244466688,2020-03-26 18:43:13,b'@O2SupremeVermin @ewesoff https://t.co/VCVbPRj82E'
1243247033651167234,2020-03-26 18:42:45,"b""@O2SupremeVermin @ewesoff no he's the worst"""
1243246971428769792,2020-03-26 18:42:31,"b""@O2SupremeVermin @ewesoff it's just absurdist now. i mean there is no evidence that he's a real human at the moment."""
1243246808979177473,2020-03-26 18:41:52,"b'@O2SupremeVermin @ewesoff oh oh, no no.\n\n@ewesoff  he tried to kill my company'"
1243246717258158080,2020-03-26 18:41:30,"b""i'll design some. https://t.co/D1eWOqOUDU https://t.co/RyMSs1q0Zf"""
1243246582876852224,2020-03-26 18:40:58,b'RT @TechGodArisen: I think more importantly people need Respirators to go about their daily lives. https://t.co/7jqCNZNV3O'
1243246482863652864,2020-03-26 18:40:34,b'@O2SupremeVermin is that what is going on with this dude? @ewesoff \n\n based on the timing of his reaction it seems\xe2\x80\xa6 https://t.co/nyf7yJtDDo'
1243245832687755265,2020-03-26 18:37:59,"b'they have no confidence. I challenged all the other gods to a fair fight 2 years ago, and this is all they got. https://t.co/hqMZKGH9Dt'"
1243245712609021954,2020-03-26 18:37:30,b'great point! https://t.co/YrI489sPyo'
1243245653918199819,2020-03-26 18:37:16,b'RT @LoCtrl: The COVID R correlation with temperature that has been floating around (left) may look weak-ish but is consistent with previous\xe2\x80\xa6'
1243245561672806404,2020-03-26 18:36:54,"b""you're absurd. https://t.co/tHkX2YnpEE"""
1243245457704472576,2020-03-26 18:36:30,b'what is wrong with their brains????????? https://t.co/UGETy2aeoX'
1243245369410105344,2020-03-26 18:36:09,b'RT @BLUNDERBUSSTED: @DanielleFong FUCK Scientology.'
1243244898373025792,2020-03-26 18:34:16,b'Scientology.\nGet fucked.'
1243244537226682371,2020-03-26 18:32:50,"b""RT @TechGodArisen: Let's also have a day that we ask all the people in the Tech community in Ghana to start making Respirators and Ventilat\xe2\x80\xa6"""
1243244510529957888,2020-03-26 18:32:44,"b""RT @DanielleFong: special tip: don't bet against elon musk. https://t.co/hqJzpxB4Rq"""
1243244456138203137,2020-03-26 18:32:31,b'RT @lorakolodny: @DanielleFong Related: Werner Herzog Eats His Shoe. https://t.co/rZh9Wnyrih'
1243244428103503873,2020-03-26 18:32:24,b'Talk to Vinod'
1243244336931672065,2020-03-26 18:32:02,"b""It's not just me, he's suppressed dozens of companies, and HECO."""
1243244251942510592,2020-03-26 18:31:42,"b'I know Errol, where the fuck is he.\n\nAlso can you kindly take apart Eric Wesoff finally? https://t.co/EQ6JyZBfqo'"
1243244149048049666,2020-03-26 18:31:18,b'@stevebloom55 @Ivan_Novich ugh.'
1243244067070361605,2020-03-26 18:30:58,"b""special tip: don't bet against elon musk. https://t.co/hqJzpxB4Rq"""
1243243993493897221,2020-03-26 18:30:41,b'RT @chippy_8888: A discussion on GOLD. Thread.\n\nI first worked as a professional trader in the year 2000. But I started reading the FT when\xe2\x80\xa6'
1243243889458372608,2020-03-26 18:30:16,"b""@nabutheraven hah your reality is blackshifted yo, we're just partying over here in the future."""
1243243725620482052,2020-03-26 18:29:37,b'RT @DanielleFong: World Government.\n\nNo Olympics\nDumb AI is censoring us\nwhich is killing my friends\n\nI challenge the world to a fair conte\xe2\x80\xa6'
1243243482900303874,2020-03-26 18:28:39,b'RT @DanielleFong: @O2SupremeVermin @eigenrobot @AlyhaChan @ResonantPyre https://t.co/mj9mMsfIy1'
1243243322434621440,2020-03-26 18:28:01,b'@O2SupremeVermin @eigenrobot @AlyhaChan @ResonantPyre https://t.co/mj9mMsfIy1'
1243242717888614401,2020-03-26 18:25:36,b'https://t.co/AkhrmiLhOk'
1243241823058964480,2020-03-26 18:22:03,b'@O2SupremeVermin @eigenrobot @AlyhaChan @ResonantPyre https://t.co/b2AmjVrWAT'
1243241694264426498,2020-03-26 18:21:32,b'This could well be true! Nathan Myhrvold told me\nWhat does a seed do?\nIt is chemicals that make a plant when you ad\xe2\x80\xa6 https://t.co/ap89FMMGSR'
1243238286879010817,2020-03-26 18:08:00,b'RT @DanielleFong: @snigdhar0y .    \xf0\x9f\xa7\xa2\n\xf0\x9f\xaa\x93\xf0\x9f\xa7\x95\xf0\x9f\xa5\x80 fuck it.'
1243238276342910976,2020-03-26 18:07:57,b'@snigdhar0y .    \xf0\x9f\xa7\xa2\n\xf0\x9f\xaa\x93\xf0\x9f\xa7\x95\xf0\x9f\xa5\x80 fuck it.'
1243238025661988872,2020-03-26 18:06:58,"b""RT @AlyhaChan: ahhhh it's too much. everybody stay the fuck at home ok!\n\nwe'll get you money!! fuuuuuck!!! \xf0\x9f\xa7\xa7\xf0\x9f\xa7\xa7\xf0\x9f\xa7\xa7\xf0\x9f\xa7\xa7\xf0\x9f\xa7\xa7\xf0\x9f\x92\xb8\xf0\x9f\x92\xb8\xf0\x9f\xa7\xa7\xf0\x9f\x92\xb8\xf0\x9f\x92\xb8\xf0\x9f\x92\xb0\xf0\x9f\x92\xb0\xf0\x9f\x92\xb0\xf0\x9f\x92\xb8\xf0\x9f\xa7\xa7\xf0\x9f\xa7\xa7\xf0\x9f\x92\xb8\xf0\x9f\x92\xb5\xf0\x9f\xa7\xa7\xf0\x9f\x92\xb9\xf0\x9f\x92\xb8\xf0\x9f\x92\xb0\xf0\x9f\x92\xb0\xf0\x9f\x92\xb8\xf0\x9f\xa7\xa7\xf0\x9f\x92\xb9\xf0\x9f\x92\xb0 http\xe2\x80\xa6"""
1243237433447153664,2020-03-26 18:04:37,b'RT @VPedro2020: EXACTLY! https://t.co/pGFrhoq57b'
1243237080689451012,2020-03-26 18:03:12,"b'RT @DanielleFong: ""DVNO""\n\nhttps://t.co/sIxQWhLfrU'"
1243236862220779521,2020-03-26 18:02:20,b'https://t.co/CXHPMqvRgj'
1243236720172244992,2020-03-26 18:01:46,b'@HousemaidFear @ForestWitch8 \xe2\x99\x8b\xef\xb8\x8f'
1243236655600992262,2020-03-26 18:01:31,"b""@HousemaidFear @ForestWitch8 ok ok it's a little death ok ok"""
1243235466490646531,2020-03-26 17:56:48,b'RT @HousemaidFear: Narrator:\n\nThey did not in fact stop listening to gangster rap\n\nhttps://t.co/T2UKRmTsaP'
1243230487889485824,2020-03-26 17:37:01,b'@eigenrobot @AlyhaChan @ResonantPyre 5 is enough :D'
1243230254820450309,2020-03-26 17:36:05,b'https://t.co/hEIPP6s1z0'
1243230048108363778,2020-03-26 17:35:16,b'\xf0\x9f\x92\xaf https://t.co/LvqrgzBS41'
1243229125181091841,2020-03-26 17:31:36,"b""RT @DanielleFong: @HousemaidFear we don't agree about that, just that the narrative is insanely interesting."""
1243228520224079873,2020-03-26 17:29:11,"b""@HousemaidFear we don't agree about that, just that the narrative is insanely interesting."""
1243228418281484290,2020-03-26 17:28:47,b'@ForestWitch8 @HousemaidFear I can do it it when I have any information! I wish I could do it through here like thi\xe2\x80\xa6 https://t.co/b91YHMlHZX'
1243228228770291713,2020-03-26 17:28:02,"b""@ForestWitch8 @HousemaidFear Visa or stupid AI is trying to shut me down and there's a credit crunch, but also she\xe2\x80\xa6 https://t.co/l9QpbnCS5w"""
1243228025006829569,2020-03-26 17:27:13,"b""Bret Victor is one of my best friends and is one of the coolest people! @worrydream \ni'm going to fund Dynamicland\xe2\x80\xa6 https://t.co/gNuWISQpQo"""
1243227850070732803,2020-03-26 17:26:32,b'RT @learning20201: @AlyhaChan @Ben_Steiner @DanielleFong @edelwax Related ideas to explore further after the above presentation by Joe Edel\xe2\x80\xa6'
1243227746752487424,2020-03-26 17:26:07,b'@HousemaidFear Agreed! It is an impressive obstacle course.'
1243227684760686592,2020-03-26 17:25:52,"b""@HousemaidFear maybe that's why i'm trying to help. maybe aaron is with us...?"""
1243227206001856513,2020-03-26 17:23:58,b'https://t.co/Tf4bAEuaXT'
1243226255350251521,2020-03-26 17:20:11,b'RT @O2SupremeVermin: @DanielleFong @eigenrobot @AlyhaChan @ResonantPyre I identify as a nobody~ https://t.co/230uxKShiw'
1243225843092070402,2020-03-26 17:18:33,b'RT @DanielleFong: @O2SupremeVermin @eigenrobot @AlyhaChan @ResonantPyre aawwwwwww what a cute hyperreal transfinite number!'
1243225826927284224,2020-03-26 17:18:29,b'@O2SupremeVermin @eigenrobot @AlyhaChan @ResonantPyre aawwwwwww what a cute hyperreal transfinite number!'
1243225733163552769,2020-03-26 17:18:07,b'@O2SupremeVermin @eigenrobot @AlyhaChan @ResonantPyre so cuuuute!'
1243225621112725504,2020-03-26 17:17:40,b'@ElConnekto \xf0\x9f\x8e\x82\xf0\x9f\x8d\xa5'
1243225546764496897,2020-03-26 17:17:23,b'@cognazor nice!'
1243225511570046977,2020-03-26 17:17:14,b'Alright! Bud light has joined the fray! OK! https://t.co/26X31gOhvo'
1243225374928121857,2020-03-26 17:16:42,"b""@eigenrobot @AlyhaChan @ResonantPyre it's been nobody"""
1243225225308839937,2020-03-26 17:16:06,"b""@eigenrobot @AlyhaChan @ResonantPyre the problem is finding a partner that won't break.\n i figure a basis set is a\xe2\x80\xa6 https://t.co/ld5AP4VTO5"""
1243224948627443719,2020-03-26 17:15:00,b'@eigenrobot @AlyhaChan @ResonantPyre me too switch'
1243224887940038658,2020-03-26 17:14:45,b'@HousemaidFear \xf0\x9f\x8c\xbb\xf0\x9f\x8c\x87'
1243224837281263616,2020-03-26 17:14:33,b'@HousemaidFear really!'
1243224447580069899,2020-03-26 17:13:00,"b""@HousemaidFear but it's not imaginary i'll totally do it"""
1243224367544311808,2020-03-26 17:12:41,b'@AlyhaChan @ResonantPyre @eigenrobot \xf0\x9f\x98\x8f'
1243223739623444483,2020-03-26 17:10:12,b'@HousemaidFear i can do whatever seriously try me'
1243223667624087559,2020-03-26 17:09:54,b'BY ME. WHY DID NOBODY PICK IT UP! \n\nCENSORSHIP IS MURDER. https://t.co/WYCtvm4wdT'
1243223530285785088,2020-03-26 17:09:22,"b""it's the big lie. the clock is evil! the calendar is evil! \n we must return to playa time, african time, dreamtime,\xe2\x80\xa6 https://t.co/lrUFoWxqR1"""
1243223040986677255,2020-03-26 17:07:25,"b""@HousemaidFear the world is shaped by the souls and the soil \n the universe is shaped by the pull of love\n  it's ju\xe2\x80\xa6 https://t.co/jdTI0gRfph"""
1243222737168011264,2020-03-26 17:06:13,b'@HousemaidFear small people matter!'
1243222459723235329,2020-03-26 17:05:07,"b""@HousemaidFear Peter has been behind me the whole time. It's actually the reverse of fascism."""
1243222265673715721,2020-03-26 17:04:20,b'Woah! https://t.co/k8cKOwU8XB'
1243221561076789249,2020-03-26 17:01:32,b'Excellent!!! https://t.co/BXqeeIrVu0'
1243221534564548613,2020-03-26 17:01:26,"b'RT @learning20201: @AlyhaChan @Ben_Steiner @DanielleFong Check out this excellent presentation by @edelwax from 2016, found it today https:\xe2\x80\xa6'"
1243221507326828551,2020-03-26 17:01:19,b'...\xf0\x9f\xa4\xa0\n\xf0\x9f\x90\xb4 what do we have here? https://t.co/Ujr6JBxI6z'
1243221388770586625,2020-03-26 17:00:51,b'RT @NeoSomaliana: A Playlist I created a few nights ago. For when your mind is hungry for new perspective\n\nhttps://t.co/QgrlrMfPwd'
1243221309187862529,2020-03-26 17:00:32,b'@startuployalist @soonaorlater YES! This is right. Here is a video.\n\nhttps://t.co/liUJ6rwBDz'
1243220758433841152,2020-03-26 16:58:21,"b""RT @learning20201: @AlyhaChan @Ben_Steiner @DanielleFong Everyone must bear the burden, for it is everyone's world, no one has to do the he\xe2\x80\xa6"""
1243220729912573960,2020-03-26 16:58:14,"b""@HousemaidFear it's a mistake!"""
1243220701550710784,2020-03-26 16:58:07,"b""@HousemaidFear you shouldn't fall for the lie."""
1243220659607670785,2020-03-26 16:57:57,b'RT @DanielleFong: @HousemaidFear i took down the oil market in revenge. my company is going great.'
1243220639198167041,2020-03-26 16:57:52,b'@HousemaidFear i took down the oil market in revenge. my company is going great.'
1243220514174312448,2020-03-26 16:57:23,b'@HousemaidFear https://t.co/4nlaQVZjuq'
1243220417197887488,2020-03-26 16:57:00,b'@HousemaidFear https://t.co/tVccsax3Vm'
1243220335983542278,2020-03-26 16:56:40,b'@HousemaidFear https://t.co/swdP0hAFJ2'
1243220248226156546,2020-03-26 16:56:19,b'@HousemaidFear it was literally a conspiracy. they killed many of my friends.'
1243220177321426944,2020-03-26 16:56:02,"b'@HousemaidFear see, none of that happened.'"
1243220121923002368,2020-03-26 16:55:49,b'RT @DanielleFong: @HousemaidFear or i can send a girl with a dragon tattoo'
